50,0,5,305.41,117.34,63.27,-12.33,2.6,1.07,8
50,0,5,304.92,121.97,61.75,-12.54,2.5,1.06,11
50,0,5,304.52,120.01,61.49,-13.53,2.54,1.04,11
50,0,5,310.15,119.66,62.25,-13.83,2.59,1.03,12
50,0,5,305.83,120.61,65.8,-13,2.54,1.06,10
50,0,-5,303.75,119.16,-47.87,-17.42,2.55,0.99,-13
50,0,-5,314.86,120.88,-46.89,-16.56,2.6,1.01,-14
50,0,-5,305.18,121.6,-49.59,-17.8,2.51,0.98,-13
50,0,-5,307.89,120.76,-47.44,-16.62,2.55,0.98,-11
50,0,-5,305.75,122.2,-49.31,-18.1,2.5,1.01,-13
50,5,0,301.32,111,-51.66,-19.5,2.71,0.99,-4
50,5,0,299.18,111,-50.59,-19.5,2.7,1,-5
50,5,0,298.18,113,-51.09,-20.5,2.64,1.02,-7
50,5,0,300.02,113,-49.19,-20.5,2.65,1.04,-8
50,5,0,302.59,112.17,-49.82,-21.08,2.7,1.04,-7
50,5,5,299.51,113.24,0.24,-15.38,2.64,1.07,4
50,5,5,299.36,115.1,0.32,-16.65,2.6,1.03,7
50,5,5,298,115.24,1,-16.38,2.59,1.05,7
50,5,5,298.12,114.28,0.94,-16.19,2.61,1.07,4
50,5,5,298.28,114.89,0.86,-16.52,2.6,1.06,6
50,5,10,298.16,121.19,46.92,-12.4,2.46,1.11,10
50,5,10,298.28,124.38,46.86,-13.99,2.4,1.08,14
50,5,10,298.05,124.16,46.97,-13.23,2.4,1.07,15
50,5,10,298.85,125.11,46.57,-13.12,2.39,1.08,15
50,5,10,298,124.44,46,-13.61,2.39,1.07,15
50,5,-5,302.99,119.76,-88.5,-17.88,2.53,1.04,-15
50,5,-5,304.12,121,-89.06,-15.5,2.51,1,-14
50,5,-5,305.11,121.82,-88.56,-16.91,2.5,1.01,-14
50,5,-5,302.72,119,-88.36,-16.5,2.54,1.02,-13
50,5,-5,306.56,120,-87.94,-15,2.55,1.01,-14
50,10,0,298.72,108.74,-90,-20.69,2.75,1.05,-5
50,10,0,297.92,109.72,-89.41,-20.59,2.72,1.07,-6
50,10,0,296.36,108.62,-92.18,-20.31,2.73,1.03,-4
50,10,0,296.23,110.09,-93.11,-21.37,2.69,1.07,-7
50,10,0,298.07,109.13,-90.43,-20.53,2.73,1.08,-7
50,10,5,292.04,115.43,-33.02,-19.28,2.53,1.1,5
50,10,5,290.55,114.94,-31.28,-19.53,2.53,1.08,6
50,10,5,295.21,114.81,-32.59,-19.6,2.57,1.07,7
50,10,5,292.49,115.01,-32.24,-19.49,2.54,1.09,6
50,10,5,291.4,117.25,-31.7,-20.39,2.49,1.07,8
50,10,10,289.51,126.75,8.24,-18.79,2.28,1.09,16
50,10,10,289.97,125.54,9.01,-18.6,2.31,1.08,16
50,10,10,291.18,123.63,9.74,-18.19,2.36,1.11,14
50,10,10,288.25,126.52,12.69,-17.77,2.28,1.12,15
50,10,10,292.28,127.53,10.61,-18.25,2.29,1.13,16
50,10,15,290.89,137.54,64.55,-15.05,2.11,1.13,26
50,10,15,294.74,139.05,63.63,-15.21,2.12,1.13,26
50,10,15,294.27,138.1,62.86,-15.44,2.13,1.12,26
50,10,15,295,139.29,63.5,-15.1,2.12,1.12,27
50,10,15,293.02,138.78,64.49,-14.98,2.11,1.12,27
50,15,5,286.98,117.18,-63.57,-22.41,2.45,1.12,7
50,15,5,283.62,115.89,-64.81,-22.05,2.45,1.09,7
50,15,5,283.4,117.14,-63.7,-22.3,2.42,1.12,7
50,15,5,282.62,114.89,-64.31,-21.55,2.46,1.11,6
50,15,5,281.52,115.34,-62.76,-21.33,2.44,1.14,3
50,15,10,281.14,125.28,-23.57,-23.37,2.24,1.11,14
