,yDistance,xDistance,theta,width,height,centerX,centerY,aspectRatio,heightRatio,yDiff
278,45,-10,-5,321.2531128,127.3886261,35.16708374,-0.305664063,2.521835089,0.92173913,-12
279,45,-10,-5,312.3892822,128.2719727,34.19464111,-0.820922852,2.435366631,0.947826087,-13
280,45,-10,-5,322.6798096,128.9980927,35.90301514,-0.500946045,2.50143075,0.956521739,-13
281,45,-10,-10,318.0953369,140.8481293,-9.952331543,-2.786499023,2.258427858,0.947826087,-26
282,45,-10,-10,313.03479,140.6831818,-12.48260498,-2.564697266,2.22510457,0.96460177,-27
283,45,-10,-10,311.8112793,141.1472321,-12.09436035,-2.41619873,2.20912075,0.922413793,-25
284,45,-10,-10,315.4920044,140.1573944,-10.25396729,-1.921295166,2.250983715,0.922413793,-24
285,45,-10,-10,319.6306763,141.0664368,-12.12686157,-1.466781616,2.265816689,0.923076923,-24
286,45,-10,-15,316.4814758,150.9702148,-51.75927734,-1.134979248,2.096317291,0.930434783,-36
287,45,-10,-15,313.0404053,151.6163635,-54.47979736,-0.719070435,2.06468749,0.94017094,-35
